,x,y,trip,heading,oneway
2852,106.69262692294815,10.788558515912891,189,44.672597842055666,-1.0
2853,106.6927639666665,10.788695570175436,189,45.63343496720993,-1.0
2854,106.69290395817488,10.788830954372619,189,44.04632473090494,-1.0
2855,106.69303692505855,10.788966871194377,189,45.368150479440125,-1.0
2856,106.69317119230772,10.789097927601807,189,44.81733310787329,-1.0
2857,106.6933144570707,10.789240481060613,189,44.17253496591841,-1.0
2858,106.69345661007964,10.789385148541118,189,45.861742095971934,-1.0
2859,106.69360244903582,10.789525067493116,189,42.90800048460431,-1.0
2860,106.69374503448273,10.789676732758618,189,46.564927022360905,-1.0
2861,106.6938909420732,10.789813320121949,189,44.67302511736328,-1.0
2862,106.69403356187289,10.78995594816054,189,40.05667835269106,-1.0
2863,106.69416351575936,10.79010876504298,189,40.05667835269106,-1.0
2864,106.6964877054264,10.787504089147287,190,314.1400985405353,-1.0
2865,106.69631151063831,10.787673143617024,190,317.5349495206086,-1.0
2866,106.69613387142857,10.787865050000002,190,312.2463302685504,-1.0
2867,106.69592167796611,10.788055593220344,190,310.77321203353165,-1.0
2868,106.69571473109244,10.788232042016812,190,310.77321203353165,-1.0
2869,106.69490108888893,10.787683734567906,191,42.697512982336264,1.0
2870,106.69503320994477,10.787825309392257,191,43.70699763998292,1.0
2871,106.69516840909101,10.787965156417103,191,43.60008445309365,1.0
2872,106.69529119999996,10.788092643999995,191,43.84811145488274,1.0
2873,106.69541020044036,10.788215129955942,191,48.126474132829486,1.0
2874,106.69553595127121,10.788326582627109,191,44.03174617534424,1.0
2875,106.69566522383728,10.788458790697675,191,45.16031581090848,1.0
2876,106.69579486956523,10.788586257763978,191,50.290915797380016,1.0
2877,106.69592686607143,10.788694641369043,191,50.290915797380016,1.0
2878,106.66833583333332,10.787861499999998,192,330.4361553877741,0.0
2879,106.66815100000002,10.788183666666667,192,299.5569760823205,0.0
2880,106.66782118181818,10.78836859090909,192,305.3405410477605,0.0
2881,106.66750383333334,10.788591083333333,192,305.3405410477605,0.0
2882,106.674324,10.787864,193,299.93023902303855,-2.0
2883,106.674194,10.787938,193,286.8790650059451,-2.0
2884,106.67416399999999,10.787947,193,284.96986519709264,-2.0
2885,106.67398999999999,10.787993,193,290.1348400625723,-2.0
2886,106.67391,10.788022,193,290.1348400625723,-2.0
2887,106.671785125,10.788003375,194,11.892670314960773,-2.0
